ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,true_class
208,18,114,4,100,5,255,242,0,max-speedometer
208,106,114,4,100,159,255,75,0,max-speedometer
208,18,114,4,100,150,255,94,0,max-speedometer
208,122,80,12,96,75,3,159,0,reverse-light-on
692,66,210,80,0,0,5,216,0,benign
208,90,70,12,96,61,5,175,0,reverse-light-on
208,10,114,4,96,163,255,86,0,max-speedometer
1462,255,255,255,255,255,255,255,255,fuzzing
208,66,114,4,100,250,255,246,0,max-speedometer
569,0,1,0,125,0,0,61,192,benign
208,50,81,12,102,246,3,253,0,reverse-light-on
208,2,74,4,100,72,255,177,0,max-speedometer
208,114,115,4,100,246,255,243,0,max-speedometer
469,255,255,255,255,255,255,255,255,fuzzing
1031,80,1,103,224,87,128,210,32,benign
208,66,113,4,96,212,2,30,0,reverse-light-off
208,2,115,4,100,180,255,66,0,max-speedometer
208,74,66,4,102,160,255,79,0,max-speedometer
208,122,140,4,96,48,46,143,0,benign
560,249,0,0,2,204,0,12,0,benign
208,10,115,4,96,50,255,198,0,max-speedometer
1505,137,52,160,7,10,1,112,128,benign
208,26,81,12,100,11,3,235,0,reverse-light-on
51,14,15,184,224,109,64,7,208,benign
208,106,114,4,100,34,255,201,0,max-speedometer
208,10,114,4,96,113,255,136,0,max-speedometer
1760,26,25,26,18,26,61,26,51,benign
208,66,115,4,100,39,255,200,0,max-speedometer
208,114,81,12,102,70,3,165,0,reverse-light-on
526,78,32,7,163,74,191,239,255,benign
263,0,0,0,0,0,0,0,0,benign
208,122,113,4,96,186,2,49,0,reverse-light-off
14,32,85,86,2,8,9,112,186,benign
208,114,117,12,100,88,0,150,209,benign
628,0,242,3,249,16,124,141,203,benign
208,50,78,12,96,48,5,193,0,reverse-light-on
208,98,73,4,100,52,255,183,0,max-speedometer
852,32,81,0,0,0,1,95,128,benign
852,32,101,0,0,0,7,12,128,benign
1176,132,0,32,0,250,128,0,2,benign
1760,16,49,16,36,16,68,16,64,benign
208,2,80,12,98,65,3,184,0,reverse-light-on
208,2,72,4,96,69,255,178,0,max-speedometer
208,2,114,4,100,46,255,202,0,max-speedometer
354,0,8,3,211,244,17,249,206,benign
412,13,22,31,251,194,0,41,160,benign
208,10,82,12,100,77,2,172,0,reverse-light-on
208,42,73,4,100,153,255,92,0,max-speedometer
208,74,114,4,100,100,255,138,0,max-speedometer
208,58,114,4,100,91,255,149,0,max-speedometer
293,144,0,109,31,109,243,65,96,benign
208,10,114,4,100,195,255,50,0,max-speedometer
208,82,77,12,98,83,5,154,0,reverse-light-on
208,42,73,12,102,101,5,141,0,reverse-light-on
961,123,85,31,154,110,24,41,46,benign
1277,17,55,10,142,75,9,201,136,benign
208,58,78,12,100,223,2,20,0,reverse-light-on
208,10,114,4,100,114,255,131,0,max-speedometer
167,0,16,250,168,177,46,128,160,benign
208,74,115,4,100,195,255,42,0,max-speedometer
354,0,7,248,19,234,17,244,206,benign
51,0,4,160,0,14,133,231,192,benign
14,32,97,22,2,8,9,116,240,benign
14,32,100,150,2,8,9,111,220,benign
208,50,114,4,96,179,255,65,0,max-speedometer
208,106,114,4,96,140,255,97,0,max-speedometer
412,7,66,31,247,2,0,40,160,benign
208,98,81,12,96,88,2,150,0,reverse-light-on
208,10,73,4,102,163,255,86,0,max-speedometer
208,18,114,4,100,124,255,123,0,max-speedometer
208,66,114,4,100,225,255,14,0,max-speedometer
208,42,117,12,100,187,5,55,0,reverse-light-on
675,0,7,128,70,14,128,122,136,benign
852,32,42,64,0,0,6,86,0,benign
167,32,16,250,105,113,40,32,160,benign
208,66,115,4,96,59,255,181,0,max-speedometer
208,42,114,4,100,152,255,90,0,max-speedometer
208,114,80,12,96,104,2,132,0,reverse-light-on
208,18,113,4,96,197,2,51,0,reverse-light-off
208,114,120,4,96,10,29,199,0,benign
208,34,117,12,100,160,5,83,0,reverse-light-on
208,10,81,12,96,100,2,149,0,reverse-light-on
208,98,67,4,96,40,255,196,0,max-speedometer
961,123,85,30,217,208,55,105,46,benign
186,6,152,21,68,16,0,12,180,benign
208,42,71,12,100,110,5,132,0,reverse-light-on
167,0,16,249,164,241,46,64,160,benign
852,31,204,64,0,0,2,15,0,benign
208,2,80,12,98,56,3,193,0,reverse-light-on
208,106,114,4,100,163,255,72,0,max-speedometer
293,144,0,65,223,67,253,45,96,benign
208,50,72,4,100,202,255,42,0,max-speedometer
1076,1,198,64,174,184,57,97,48,benign
208,50,114,4,96,108,255,135,0,max-speedometer
208,122,73,12,98,39,5,193,0,reverse-light-on
208,114,109,12,96,214,2,22,0,reverse-light-on
208,50,82,12,102,6,2,238,0,reverse-light-on
208,42,115,4,96,144,255,100,0,max-speedometer
1534,255,255,255,255,255,255,255,255,fuzzing
1175,0,0,0,0,16,0,12,160,benign
304,0,7,48,0,0,0,0,0,benign
186,6,152,5,4,16,0,0,156,benign
167,0,16,250,169,113,41,112,160,benign
208,106,114,4,100,54,255,181,0,max-speedometer
208,50,113,4,96,228,2,16,0,reverse-light-off
852,32,41,0,0,0,6,141,0,benign
208,66,115,4,96,222,255,17,0,max-speedometer
625,255,255,255,255,255,255,255,255,fuzzing
208,82,115,4,96,159,255,79,0,max-speedometer
208,2,73,4,100,161,255,88,0,max-speedometer
631,29,5,216,144,0,0,0,72,benign
208,34,70,4,100,54,255,192,0,max-speedometer
208,34,114,4,100,131,255,111,0,max-speedometer
1668,84,219,120,153,65,130,16,30,benign
208,106,140,4,98,252,42,201,0,benign
208,74,79,12,98,182,3,58,0,reverse-light-on
1408,0,0,0,6,236,135,249,160,benign
1124,0,2,64,0,0,144,22,88,benign
1408,0,0,0,4,132,135,238,128,benign
1505,137,26,32,11,9,253,52,128,benign
1760,24,148,24,156,24,160,24,166,benign
1076,0,119,128,161,12,61,192,240,benign
14,32,95,86,2,8,9,125,6,benign
208,34,72,4,100,61,255,182,0,max-speedometer
208,34,115,4,100,133,255,110,0,max-speedometer
208,26,115,4,100,138,255,109,0,max-speedometer
778,32,42,64,1,154,22,26,0,benign
208,26,79,12,96,208,2,39,0,reverse-light-on
412,0,60,32,24,66,0,41,176,benign
870,122,93,200,2,1,71,206,56,benign
208,18,114,4,100,45,255,201,0,max-speedometer
1176,132,0,160,4,231,132,126,201,benign
208,114,68,12,98,134,5,99,0,reverse-light-on
1760,6,157,6,189,6,157,6,179,benign
208,42,114,4,100,108,255,134,0,max-speedometer
208,106,77,12,100,216,2,21,0,reverse-light-on
208,10,114,4,100,154,255,94,0,max-speedometer
208,18,70,4,98,56,255,189,0,max-speedometer
208,74,63,4,96,38,255,200,0,max-speedometer
293,144,0,108,159,91,122,255,96,benign
961,123,85,31,187,94,7,41,46,benign
208,98,73,4,102,195,255,40,0,max-speedometer
208,106,114,4,100,127,255,109,0,max-speedometer
208,114,79,4,98,74,255,159,0,max-speedometer
167,0,81,57,165,33,45,80,160,benign
1072,0,129,132,142,126,128,22,160,benign
778,32,42,64,1,149,236,26,0,benign
208,66,109,12,96,198,2,44,0,reverse-light-on
293,144,0,113,100,9,32,169,96,benign
1176,131,248,159,196,237,132,188,76,benign
208,106,64,4,98,187,255,47,0,max-speedometer
208,74,72,4,96,209,255,32,0,max-speedometer
167,0,81,35,37,65,26,112,160,benign
208,106,115,4,96,14,255,221,0,max-speedometer
208,42,82,12,102,95,2,150,0,reverse-light-on
208,58,73,12,98,48,5,192,0,reverse-light-on
628,0,242,14,238,16,124,141,213,benign
1408,0,0,0,4,201,7,238,96,benign
208,42,125,4,100,26,7,214,0,benign
51,37,182,50,86,29,83,7,208,benign
560,242,0,0,2,84,4,26,0,benign
208,90,114,4,100,133,255,102,0,max-speedometer
208,50,68,4,96,14,255,228,0,max-speedometer
51,44,100,122,202,78,214,23,208,benign
628,0,242,28,240,48,124,141,157,benign
208,34,73,4,102,43,255,202,0,max-speedometer
852,32,2,64,0,0,3,176,0,benign
628,88,242,10,242,16,124,141,165,benign
208,26,72,4,102,43,255,201,0,max-speedometer
208,122,114,4,100,221,255,11,0,max-speedometer
1760,15,183,15,170,15,214,15,203,benign
167,0,81,41,41,177,34,240,160,benign
293,144,0,70,159,70,122,65,96,benign
208,26,115,4,96,49,255,197,0,max-speedometer
208,50,114,4,96,182,255,62,0,max-speedometer
208,26,109,12,100,195,2,52,0,benign
293,144,0,114,33,42,49,13,96,benign
208,58,113,4,96,194,2,49,0,reverse-light-off
1505,137,47,64,7,10,1,100,128,benign
961,123,85,31,189,35,255,169,46,benign
208,82,120,4,96,67,16,159,0,benign
208,10,68,4,96,50,255,196,0,max-speedometer
1408,0,0,0,3,101,135,240,144,benign
1225,1,248,149,130,13,2,246,75,benign
293,144,0,108,223,28,186,185,96,benign
560,255,0,0,2,156,0,0,0,benign
208,10,72,4,98,62,255,184,0,max-speedometer
167,0,16,250,165,65,46,16,160,benign
51,0,4,40,0,14,198,199,208,benign
208,26,80,12,98,36,1,212,0,reverse-light-on
354,75,24,9,148,204,18,101,204,benign
852,32,159,128,0,0,7,240,128,benign
705,1,251,175,199,224,159,131,154,benign
208,42,117,12,100,178,5,64,0,reverse-light-on
208,50,114,4,100,123,255,117,0,max-speedometer
167,0,16,250,40,177,46,144,160,benign
1072,0,151,70,188,158,128,17,160,benign
852,32,7,0,0,0,2,212,128,benign
1176,132,0,160,4,94,133,98,1,benign
293,144,0,59,159,67,32,175,96,benign
866,255,255,255,255,255,255,255,255,fuzzing
208,50,82,12,102,48,2,196,0,reverse-light-on
208,50,68,12,98,145,5,96,0,reverse-light-on
208,90,69,4,98,40,255,196,0,max-speedometer
1760,0,0,0,84,0,0,0,0,benign
1694,4,64,4,121,31,192,20,130,benign
208,90,114,4,96,173,255,66,0,max-speedometer
1760,2,165,2,163,2,167,2,166,benign
870,138,29,200,2,1,71,206,56,benign
412,18,16,32,27,130,0,41,64,benign
167,0,81,67,39,81,21,160,160,benign
208,58,88,4,96,81,28,136,0,benign
208,42,73,4,96,200,255,42,0,max-speedometer
1225,1,163,149,130,13,2,246,75,benign
208,18,79,12,102,143,2,105,0,reverse-light-on
51,30,0,145,225,189,206,55,192,benign
208,26,82,12,100,25,2,222,0,reverse-light-on
208,18,70,4,98,3,255,243,0,max-speedometer
14,32,94,150,2,8,9,128,232,benign
208,74,117,12,100,143,5,95,0,reverse-light-on
293,144,0,108,223,123,43,149,96,benign
208,122,118,4,96,237,0,0,0,benign
354,84,88,14,228,206,18,102,204,benign
208,26,76,12,100,96,5,148,0,reverse-light-on
51,25,248,49,157,238,78,215,208,benign
208,98,115,4,100,55,255,180,0,max-speedometer
293,144,0,108,159,96,184,215,96,benign
1225,1,172,21,130,13,2,246,75,benign
208,90,71,4,96,90,255,149,0,max-speedometer
852,31,197,128,0,0,2,223,128,benign
208,26,73,4,102,44,255,202,0,max-speedometer
1225,1,152,85,130,13,2,246,75,benign
51,0,3,56,0,12,137,55,208,benign
208,2,68,4,98,107,255,141,0,max-speedometer
58,0,0,0,0,0,22,240,0,benign
51,0,5,200,0,15,3,119,224,benign
208,58,80,12,96,128,2,115,0,reverse-light-on
852,31,255,64,0,0,3,212,128,benign
167,0,81,55,36,161,26,16,160,benign
1760,3,235,3,233,3,238,3,227,benign
1760,6,71,6,70,6,93,6,92,benign
51,43,0,66,178,158,142,167,208,benign
208,50,114,4,100,77,255,165,0,max-speedometer
208,122,82,12,96,185,3,49,0,reverse-light-on
208,42,114,4,100,35,255,209,0,max-speedometer
961,123,85,31,187,113,179,169,46,benign
208,106,79,12,96,202,2,35,0,reverse-light-on
208,50,124,4,96,124,2,120,0,benign
208,82,80,12,100,42,3,197,0,reverse-light-on
1760,17,64,17,54,17,72,17,71,benign
208,114,67,4,98,64,255,170,0,max-speedometer
208,74,115,4,100,40,255,198,0,max-speedometer
1505,137,32,64,11,10,1,76,128,benign
208,18,109,12,96,231,2,17,0,reverse-light-on
208,50,117,12,100,185,5,56,0,reverse-light-on
1760,26,33,26,22,26,51,26,61,benign
870,118,29,200,2,1,71,206,56,benign
208,58,79,12,100,18,1,226,0,reverse-light-on
208,42,73,12,102,105,5,137,0,reverse-light-on
208,106,63,4,96,9,255,226,0,max-speedometer
208,82,78,12,96,239,2,1,0,reverse-light-on
569,0,0,0,2,128,0,54,160,benign
14,32,84,150,2,8,9,116,70,benign
167,0,112,253,167,225,33,112,160,benign
208,34,62,4,98,193,255,50,0,max-speedometer
208,122,114,4,100,66,255,167,0,max-speedometer
208,122,63,4,96,70,255,163,0,max-speedometer
1076,4,42,160,170,76,245,220,32,benign
167,0,16,250,37,113,29,48,160,benign
208,74,73,4,96,63,255,175,0,max-speedometer
560,214,0,9,66,188,0,0,0,benign
208,106,63,4,100,33,255,201,0,max-speedometer
167,0,16,250,165,129,45,208,160,benign
762,255,255,255,255,255,255,255,255,fuzzing
293,144,0,108,223,92,251,135,96,benign
628,8,242,2,250,16,125,205,167,benign
208,58,113,4,96,144,2,99,0,reverse-light-off
1176,132,0,160,4,212,131,68,137,benign
208,34,79,12,100,201,2,45,0,reverse-light-on
208,34,112,4,96,164,2,82,0,reverse-light-off
208,42,65,4,102,40,255,203,0,max-speedometer
293,144,0,108,31,105,117,197,96,benign
569,0,0,0,4,128,0,63,160,benign
167,0,81,28,165,209,30,176,160,benign
1176,131,193,158,12,229,134,190,131,benign
208,82,113,4,96,230,2,10,0,reverse-light-off
208,58,114,4,100,137,255,102,0,max-speedometer
167,0,16,238,36,241,42,128,160,benign
208,98,74,4,96,242,255,252,0,max-speedometer
1628,64,5,180,245,250,16,0,0,benign
208,50,113,4,96,207,2,37,0,reverse-light-off
293,144,0,70,95,70,122,97,96,benign
663,17,0,0,16,5,6,82,16,benign
14,32,96,86,2,8,9,122,120,benign
208,26,75,12,96,171,5,73,0,reverse-light-on
412,22,182,32,6,66,0,38,192,benign
208,66,124,4,100,223,15,6,0,benign
208,42,115,4,100,186,255,55,0,max-speedometer
208,58,68,4,100,197,255,43,0,max-speedometer
354,60,200,4,84,128,18,63,205,benign
208,34,65,4,98,42,255,202,0,max-speedometer
1788,0,0,7,86,144,182,144,0,benign
403,0,8,8,3,231,168,0,0,benign
208,82,63,4,96,191,255,46,0,max-speedometer
526,78,32,3,175,1,192,16,7,benign
1076,0,168,224,172,151,12,125,32,benign
852,32,187,192,0,0,4,14,128,benign
852,32,164,192,0,0,7,5,0,benign
167,0,16,251,41,1,40,64,160,benign
208,90,80,12,100,104,3,134,0,reverse-light-on
208,58,121,4,96,39,11,195,0,benign
304,0,1,192,0,0,0,0,0,benign
208,34,63,4,98,56,255,188,0,max-speedometer
208,26,114,4,96,170,255,77,0,max-speedometer
208,66,76,4,100,204,255,35,0,max-speedometer
208,66,114,4,100,206,255,35,0,max-speedometer
412,24,82,32,18,130,0,40,208,benign
208,58,63,4,96,70,255,171,0,max-speedometer
208,2,65,4,102,144,255,104,0,max-speedometer
208,18,78,4,98,221,255,24,0,max-speedometer
208,26,72,4,98,205,255,42,0,max-speedometer
961,123,85,31,189,40,186,233,46,benign
1788,0,0,7,80,176,190,128,0,benign
208,10,73,12,98,108,5,138,0,reverse-light-on
186,6,136,2,132,16,0,1,116,benign
51,0,0,224,0,14,205,87,208,benign
1408,0,0,0,7,179,7,248,64,benign
560,251,0,0,2,140,0,8,0,benign
208,34,80,12,96,116,2,130,0,reverse-light-on
208,106,113,4,96,185,2,52,0,reverse-light-off
14,32,85,22,2,8,9,118,66,benign
208,82,83,12,102,56,5,181,0,reverse-light-on
1505,137,49,64,11,10,0,92,128,benign
304,0,1,176,0,0,0,0,0,benign
412,12,84,32,19,194,0,40,240,benign
208,122,115,4,100,162,255,73,0,max-speedometer
51,0,4,112,0,15,197,247,208,benign
354,38,216,2,116,4,18,1,206,benign
1372,17,38,0,0,14,28,48,10,benign
208,82,114,4,100,190,255,48,0,max-speedometer
1694,4,64,4,146,31,192,20,162,benign
208,98,79,12,100,170,3,67,0,reverse-light-on
51,17,165,41,27,44,197,71,208,benign
208,18,70,4,102,244,255,2,0,max-speedometer
852,31,255,64,0,0,3,250,0,benign
208,34,114,4,96,185,255,61,0,max-speedometer
208,18,79,12,100,187,3,60,0,reverse-light-on
1176,132,0,32,0,92,128,166,132,benign
208,98,114,4,100,198,255,37,0,max-speedometer
1262,160,192,95,0,164,81,0,16,benign
1760,31,115,31,112,31,151,31,146,benign
628,0,242,9,243,16,124,142,185,benign
852,32,117,192,0,0,4,222,0,benign
208,74,130,4,96,227,22,250,0,benign
1760,16,225,16,209,16,228,16,235,benign
208,66,82,12,100,67,2,175,0,reverse-light-on
208,122,80,12,102,19,1,217,0,reverse-light-on
526,78,31,195,175,10,191,239,151,benign
1505,137,49,192,11,9,255,208,128,benign
208,10,112,4,96,204,2,45,0,reverse-light-off
167,0,16,248,40,97,36,128,160,benign
167,0,16,250,37,145,23,176,160,benign
208,74,124,4,96,186,6,51,0,benign
208,106,115,4,100,255,255,235,0,max-speedometer
208,10,113,4,96,148,2,101,0,reverse-light-off
208,82,80,12,98,152,3,87,0,reverse-light-on
1760,0,126,0,168,0,148,0,178,benign
1694,4,64,4,139,32,0,20,162,benign
14,32,85,214,2,8,9,116,212,benign
208,90,115,4,96,171,255,66,0,max-speedometer
208,18,79,12,100,12,1,237,0,reverse-light-on
1760,24,239,24,214,25,8,24,225,benign
51,0,0,96,0,15,142,39,208,benign
14,32,99,86,2,8,9,115,196,benign
117,13,196,0,14,107,17,172,0,benign
208,66,70,4,100,240,255,0,0,max-speedometer
167,0,16,240,37,49,25,128,160,benign
208,114,112,4,96,177,2,59,0,reverse-light-off
1505,137,26,32,11,9,255,136,128,benign
208,58,75,4,98,229,255,11,0,max-speedometer
51,31,70,225,247,13,209,135,208,benign
293,144,0,107,31,101,183,83,96,benign
208,34,115,4,100,117,255,129,0,max-speedometer
208,18,80,12,96,131,2,117,0,reverse-light-on
208,90,80,12,100,57,3,181,0,reverse-light-on
208,82,114,4,100,87,255,150,0,max-speedometer
208,74,80,12,98,76,3,164,0,reverse-light-on
208,26,82,12,96,62,2,185,0,reverse-light-on
208,2,115,4,100,207,255,39,0,max-speedometer
208,98,62,4,100,187,255,48,0,max-speedometer
208,58,74,4,102,67,255,173,0,max-speedometer
208,106,115,4,100,98,255,139,0,max-speedometer
1176,132,0,160,4,29,131,178,135,benign
208,106,113,4,96,209,2,28,0,reverse-light-off
526,78,32,3,176,252,63,239,255,benign
51,35,77,42,56,45,149,7,208,benign
208,122,81,12,96,69,3,165,0,reverse-light-on
51,0,6,144,0,12,2,167,208,benign
852,32,151,128,0,0,0,165,128,benign
208,18,80,4,100,82,255,163,0,max-speedometer
208,42,81,12,100,121,2,124,0,reverse-light-on
208,82,114,4,98,150,255,87,0,max-speedometer
1505,137,63,224,11,10,2,144,128,benign
14,32,95,150,2,8,9,123,152,benign
208,34,113,4,96,227,2,19,0,reverse-light-off
1788,0,0,7,140,112,213,240,16,benign
1760,27,120,27,106,27,159,27,142,benign
1176,132,1,160,12,53,136,168,194,benign
208,26,81,12,100,8,3,238,0,reverse-light-on
1505,137,47,0,11,10,0,120,128,benign
114,255,255,255,255,255,255,255,255,fuzzing
208,50,77,12,102,84,5,157,0,reverse-light-on
167,0,81,35,169,161,31,240,160,benign
208,106,114,4,100,131,255,103,0,max-speedometer
208,42,114,4,100,119,255,122,0,max-speedometer
208,74,112,4,96,187,2,54,0,reverse-light-off
208,98,122,4,96,151,31,58,0,benign
526,78,30,19,173,171,187,16,87,benign
208,2,114,4,96,32,255,218,0,max-speedometer
14,32,95,150,2,8,9,123,120,benign
1668,80,214,121,89,65,103,80,30,benign
51,25,99,65,145,77,72,247,224,benign
14,32,83,150,2,8,9,114,138,benign
852,32,231,192,0,0,6,217,0,benign
852,32,27,128,0,0,0,83,128,benign
208,58,89,4,102,177,27,41,0,benign
1760,6,55,6,56,6,47,6,46,benign
1076,4,42,160,162,23,70,180,80,benign
1760,10,253,10,244,11,2,11,4,benign
208,106,116,4,96,248,3,244,0,benign
208,74,117,12,100,172,5,66,0,reverse-light-on
208,90,119,4,100,239,13,245,209,benign
1076,0,136,224,173,17,87,103,96,benign
208,74,70,12,102,63,5,175,0,reverse-light-on
675,0,0,0,68,202,128,51,8,benign
412,28,68,32,19,194,0,41,32,benign
208,58,115,4,100,188,255,51,0,max-speedometer
412,2,32,32,27,130,0,41,64,benign
208,82,66,4,96,37,255,200,0,max-speedometer
208,10,81,12,98,26,3,222,0,reverse-light-on
1076,1,5,160,162,169,250,244,0,benign
208,82,115,4,96,55,2,185,0,benign
208,58,77,12,102,83,5,157,0,reverse-light-on
1694,4,64,4,170,31,160,21,2,benign
14,32,85,214,2,8,9,112,186,benign
1760,23,164,23,134,23,172,23,150,benign
675,16,0,2,68,114,192,60,12,benign
293,144,0,109,95,107,243,109,96,benign
208,2,79,12,102,61,5,186,0,reverse-light-on
1760,8,132,8,136,8,133,8,135,benign
208,82,115,4,100,212,255,24,0,max-speedometer
412,19,10,31,252,130,0,41,48,benign
1760,14,160,14,153,14,176,14,171,benign
208,10,114,4,96,150,255,99,0,max-speedometer
1760,3,130,3,130,3,138,3,137,benign
208,42,82,12,102,40,2,205,0,reverse-light-on
208,26,115,4,100,116,255,128,0,max-speedometer
208,66,83,12,100,52,5,187,0,reverse-light-on
208,42,121,4,96,11,6,230,0,benign
1628,64,7,244,120,16,0,0,2,benign
208,18,81,12,98,97,2,151,0,reverse-light-on
852,32,116,64,0,0,5,14,0,benign
208,10,80,12,98,40,3,208,0,reverse-light-on
208,114,77,12,98,215,2,21,0,reverse-light-on
208,10,77,4,98,218,255,28,0,max-speedometer
208,66,79,12,98,246,1,253,0,reverse-light-on
1076,2,64,0,163,134,204,186,96,benign
208,82,78,12,96,224,2,16,0,reverse-light-on
1505,137,42,160,11,9,255,132,128,benign
1277,17,121,10,88,163,22,201,136,benign
208,26,79,4,98,76,255,168,0,max-speedometer
1760,25,161,25,147,25,161,25,161,benign
208,106,80,12,100,99,2,138,0,reverse-light-on
208,106,75,4,96,228,25,242,0,benign
208,42,81,12,98,74,5,168,0,reverse-light-on
51,0,5,104,0,15,68,39,224,benign
1760,19,139,19,133,19,148,19,150,benign
51,0,2,240,0,14,9,103,208,benign
208,98,115,4,100,68,255,170,0,max-speedometer
527,255,255,255,255,255,255,255,255,fuzzing
208,58,80,12,98,113,2,130,0,reverse-light-on
167,0,16,250,168,81,45,128,160,benign
208,2,115,4,96,171,255,77,0,max-speedometer
208,34,114,4,100,116,255,126,0,max-speedometer
208,18,109,12,96,221,2,27,0,reverse-light-on
208,98,120,4,96,136,18,86,0,benign
208,114,67,4,98,211,255,23,0,max-speedometer
560,246,0,0,2,212,0,18,0,benign
293,144,0,108,159,119,237,235,96,benign
208,18,114,4,96,171,255,77,0,max-speedometer
208,18,114,4,96,241,255,6,0,max-speedometer
208,2,112,4,96,207,2,43,0,reverse-light-off
167,0,81,50,40,145,29,48,160,benign
208,90,63,4,102,178,255,58,0,max-speedometer
1788,0,0,7,191,240,213,240,0,benign
293,144,0,108,223,75,100,161,96,benign
208,58,81,12,96,32,3,210,0,reverse-light-on
1505,137,50,64,7,10,1,224,128,benign
208,10,78,12,96,199,5,47,0,reverse-light-on
1505,137,44,0,11,10,0,80,128,benign
1760,19,77,18,249,19,69,19,25,benign
208,2,109,12,96,222,2,28,0,reverse-light-on
208,50,80,12,96,36,3,207,0,reverse-light-on
1590,36,136,69,64,241,10,16,0,benign
208,26,114,4,96,28,255,219,0,max-speedometer
208,74,114,4,100,96,255,143,0,max-speedometer
705,1,243,79,199,224,31,128,36,benign
208,34,81,12,98,75,5,168,0,reverse-light-on
167,0,16,250,36,177,29,64,160,benign
1694,4,64,4,146,32,0,20,226,benign
208,10,79,4,96,86,255,160,0,max-speedometer
961,123,85,31,189,17,82,41,46,benign
293,144,0,108,223,4,39,53,96,benign
186,6,136,3,68,16,0,1,104,benign
208,26,115,4,96,29,255,216,0,max-speedometer
208,82,67,12,102,108,5,129,0,reverse-light-on
